order_id,product_id,category,region,supplier,channel,customer_segment,price,shipping_days,customer_rating,return_flag
O03110,P0045,Beauty,North,Supplier_3,Mobile App,Loyal,322.47,2,2.9,0
O03111,P0286,Books,West,Supplier_4,Third-party,Loyal,128.59,4,2.9,1
O03112,P0369,Books,North,Supplier_6,Third-party,Returning,359.89,8,2.6,0
O03113,P0050,Electronics,North,Supplier_4,Mobile App,Returning,54.78,7,4.3,1
O03114,P0260,Toys,West,Supplier_1,Mobile App,New,107.64,9,2.8,0
O03115,P0321,Clothing,East,Supplier_9,Third-party,New,439.96,7,3.4,1
O03116,P0203,Clothing,South,Supplier_4,Third-party,Loyal,371.97,1,4.6,0
O03117,P0051,Electronics,East,Supplier_3,Website,Loyal,16.74,2,4.5,0
O03118,P0089,Books,West,Supplier_7,Website,Returning,131.7,6,4.6,0
O03119,P0451,Beauty,North,Supplier_1,Mobile App,New,115.06,7,2.1,1
O03120,P0266,Clothing,South,Supplier_6,Website,New,142.7,3,1.1,0
O03121,P0480,Clothing,South,Supplier_8,Mobile App,Returning,131.3,9,2.0,0
O03122,P0030,Toys,West,Supplier_8,Website,Returning,40.64,7,2.1,0
O03123,P0234,Clothing,Central,Supplier_5,Website,Returning,234.88,6,4.6,0
O03124,P0069,Clothing,South,Supplier_8,Website,Returning,369.04,6,3.6,0
O03125,P0112,Electronics,West,Supplier_9,Third-party,Returning,307.3,1,1.3,0
O03126,P0191,Clothing,East,Supplier_7,Mobile App,Returning,339.71,5,1.5,0
O03127,P0291,Beauty,South,Supplier_5,Third-party,Loyal,49.76,3,1.6,0
O03128,P0201,Beauty,West,Supplier_2,Website,New,476.23,7,3.5,1
O03129,P0251,Toys,North,Supplier_3,Third-party,Loyal,420.86,3,3.9,1
O03130,P0288,Electronics,West,Supplier_6,Mobile App,Returning,404.49,5,4.4,0
O03131,P0295,Clothing,Central,Supplier_7,Website,New,413.26,7,4.8,0
O03132,P0467,Books,South,Supplier_8,Mobile App,Returning,467.03,3,1.8,0
O03133,P0010,Clothing,Central,Supplier_7,Mobile App,New,276.68,2,2.2,0
O03134,P0233,Beauty,South,Supplier_4,Website,New,108.14,6,2.0,0
O03135,P0157,Books,North,Supplier_8,Third-party,New,312.22,8,2.4,0
O03136,P0114,Home Decor,Central,Supplier_9,Mobile App,New,374.01,4,4.7,0
O03137,P0283,Electronics,South,Supplier_7,Mobile App,Loyal,371.58,9,3.3,0
O03138,P0067,Electronics,North,Supplier_7,Website,Loyal,265.51,8,4.0,0
O03139,P0295,Clothing,West,Supplier_6,Mobile App,Returning,43.54,7,3.0,0
O03140,P0285,Clothing,Central,Supplier_7,Mobile App,Returning,191.85,7,1.1,0
O03141,P0445,Toys,North,Supplier_8,Mobile App,Loyal,461.18,3,1.3,0
O03142,P0317,Home Decor,West,Supplier_7,Mobile App,Loyal,296.38,6,3.2,0
O03143,P0307,Beauty,West,Supplier_7,Mobile App,Returning,273.78,5,3.9,0
O03144,P0038,Beauty,East,Supplier_7,Website,Returning,141.74,1,1.9,0
O03145,P0219,Clothing,Central,Supplier_1,Website,Loyal,190.54,3,3.9,1
O03146,P0173,Home Decor,North,Supplier_10,Website,New,448.72,1,4.2,0
O03147,P0302,Home Decor,East,Supplier_9,Third-party,Returning,336.57,4,2.6,0
O03148,P0076,Electronics,Central,Supplier_9,Mobile App,Returning,395.82,3,4.0,0
O03149,P0360,Toys,West,Supplier_2,Website,Loyal,232.63,4,2.6,0
O03150,P0145,Clothing,Central,Supplier_1,Third-party,Loyal,318.82,9,3.7,0
O03151,P0218,Home Decor,South,Supplier_7,Mobile App,New,131.71,3,4.1,0
O03152,P0002,Beauty,Central,Supplier_8,Mobile App,Returning,355.68,6,5.0,1
O03153,P0315,Beauty,West,Supplier_8,Mobile App,Returning,219.52,6,2.4,0
O03154,P0446,Beauty,South,Supplier_7,Website,Loyal,226.85,7,2.6,0
O03155,P0046,Electronics,North,Supplier_5,Mobile App,Loyal,328.17,9,1.7,1
O03156,P0441,Clothing,Central,Supplier_8,Mobile App,New,468.78,7,1.8,0
O03157,P0026,Electronics,Central,Supplier_3,Mobile App,New,41.36,1,3.8,0
O03158,P0053,Beauty,West,Supplier_5,Mobile App,New,414.12,8,4.7,0
O03159,P0022,Clothing,South,Supplier_7,Website,Returning,153.27,5,2.6,0
O03160,P0055,Books,North,Supplier_4,Website,Returning,227.52,9,1.7,0
O03161,P0336,Home Decor,South,Supplier_5,Mobile App,Returning,20.74,5,2.1,0
O03162,P0441,Toys,South,Supplier_2,Third-party,Loyal,157.51,5,2.8,0
O03163,P0201,Home Decor,East,Supplier_2,Website,Loyal,256.29,2,2.2,0
O03164,P0232,Beauty,East,Supplier_5,Website,Loyal,37.53,3,1.9,0
O03165,P0262,Beauty,Central,Supplier_3,Mobile App,Loyal,250.64,9,3.9,1
O03166,P0142,Beauty,North,Supplier_3,Website,Loyal,464.28,7,1.0,0
O03167,P0074,Beauty,Central,Supplier_5,Website,Loyal,61.64,1,3.2,0
O03168,P0463,Beauty,South,Supplier_5,Mobile App,Loyal,384.58,3,4.2,0
O03169,P0138,Home Decor,East,Supplier_6,Third-party,New,210.74,2,2.1,0
O03170,P0387,Clothing,North,Supplier_6,Website,Returning,331.04,1,3.4,0
O03171,P0342,Clothing,East,Supplier_4,Third-party,Loyal,137.52,9,3.7,0
O03172,P0215,Toys,North,Supplier_10,Mobile App,New,88.15,8,3.6,0
O03173,P0383,Home Decor,Central,Supplier_5,Third-party,Returning,88.63,5,2.8,0
O03174,P0084,Beauty,West,Supplier_7,Third-party,Loyal,44.54,2,2.4,1
O03175,P0283,Clothing,South,Supplier_5,Mobile App,Loyal,100.97,1,4.3,0
O03176,P0444,Electronics,South,Supplier_2,Third-party,New,335.47,7,4.0,0
O03177,P0068,Clothing,East,Supplier_8,Mobile App,Returning,442.03,2,2.3,0
O03178,P0033,Home Decor,North,Supplier_8,Third-party,Loyal,408.92,1,1.4,0
O03179,P0478,Toys,South,Supplier_3,Mobile App,Returning,345.72,2,1.3,1
O03180,P0412,Books,North,Supplier_6,Website,New,64.11,7,1.4,0
O03181,P0357,Clothing,West,Supplier_3,Mobile App,Returning,151.7,7,3.3,0
O03182,P0385,Toys,East,Supplier_10,Third-party,Loyal,161.81,6,1.2,1
O03183,P0427,Books,East,Supplier_4,Third-party,New,132.48,5,2.3,0
O03184,P0020,Clothing,Central,Supplier_2,Website,Returning,262.35,3,4.0,0
O03185,P0324,Clothing,East,Supplier_9,Website,Returning,272.42,3,2.2,0
O03186,P0141,Home Decor,West,Supplier_6,Website,New,184.87,9,4.1,1
O03187,P0456,Books,West,Supplier_9,Mobile App,New,183.36,4,4.0,0
O03188,P0237,Toys,North,Supplier_9,Website,Returning,415.99,9,2.0,0
O03189,P0121,Home Decor,South,Supplier_7,Third-party,Loyal,396.75,4,3.9,0
O03190,P0385,Books,Central,Supplier_1,Mobile App,Returning,160.82,2,4.0,0
O03191,P0020,Clothing,East,Supplier_9,Website,New,457.76,4,2.6,0
O03192,P0320,Toys,South,Supplier_8,Third-party,Loyal,476.88,6,1.8,1
O03193,P0468,Clothing,West,Supplier_8,Third-party,New,170.1,6,3.1,0
O03194,P0407,Beauty,West,Supplier_1,Third-party,New,183.67,5,4.7,0
O03195,P0342,Clothing,South,Supplier_10,Mobile App,New,257.76,1,3.6,1
O03196,P0061,Electronics,North,Supplier_3,Third-party,Loyal,471.15,3,1.7,0
O03197,P0409,Clothing,North,Supplier_6,Third-party,Returning,439.4,5,3.7,0
O03198,P0189,Books,West,Supplier_1,Mobile App,New,60.26,6,2.7,0
O03199,P0286,Clothing,Central,Supplier_1,Website,Loyal,202.44,1,3.4,0
O03200,P0434,Clothing,Central,Supplier_10,Third-party,Loyal,281.15,9,3.9,0
O03201,P0392,Electronics,North,Supplier_1,Mobile App,New,256.53,3,3.1,0
O03202,P0431,Books,North,Supplier_5,Third-party,Loyal,104.99,3,4.3,0
O03203,P0271,Toys,North,Supplier_10,Website,Returning,430.82,2,3.9,0
O03204,P0024,Toys,North,Supplier_8,Website,New,341.7,8,3.5,0
O03205,P0342,Beauty,East,Supplier_2,Website,New,420.58,3,1.6,1
O03206,P0032,Books,North,Supplier_5,Third-party,New,430.79,6,4.3,0
O03207,P0370,Books,South,Supplier_9,Mobile App,Returning,376.69,2,4.7,0
O03208,P0086,Toys,East,Supplier_3,Website,New,225.21,7,1.5,0
O03209,P0415,Beauty,East,Supplier_9,Mobile App,Loyal,309.17,4,3.0,0
O03210,P0160,Books,Central,Supplier_4,Mobile App,New,88.58,9,2.0,1
O03211,P0392,Toys,North,Supplier_9,Website,New,340.09,9,4.0,0
O03212,P0346,Clothing,Central,Supplier_1,Third-party,Loyal,97.83,7,3.9,0
O03213,P0282,Toys,East,Supplier_3,Website,Returning,350.04,8,1.6,0
O03214,P0309,Books,North,Supplier_9,Mobile App,New,122.5,3,4.5,0
O03215,P0250,Books,South,Supplier_4,Third-party,Returning,67.6,5,1.7,0
O03216,P0309,Beauty,East,Supplier_5,Third-party,New,90.99,2,4.2,1
O03217,P0293,Electronics,South,Supplier_8,Third-party,Returning,10.98,7,2.8,0
O03218,P0044,Toys,South,Supplier_3,Third-party,Returning,362.18,8,2.3,1
O03219,P0412,Electronics,South,Supplier_2,Third-party,New,368.88,9,1.6,1
O03220,P0125,Beauty,East,Supplier_7,Website,Returning,262.32,7,1.7,0
O03221,P0254,Electronics,West,Supplier_7,Third-party,Returning,89.07,8,3.6,0
O03222,P0018,Books,West,Supplier_2,Mobile App,Returning,50.94,9,3.2,0
O03223,P0432,Clothing,South,Supplier_5,Mobile App,Returning,19.37,6,1.5,1
O03224,P0039,Beauty,East,Supplier_3,Mobile App,Returning,91.22,2,1.5,0
O03225,P0420,Electronics,South,Supplier_8,Website,New,446.52,2,1.3,0
O03226,P0350,Beauty,South,Supplier_5,Mobile App,Returning,128.35,4,4.0,0
O03227,P0311,Toys,West,Supplier_1,Third-party,Returning,183.59,9,3.8,0
O03228,P0102,Books,Central,Supplier_8,Website,Returning,61.62,7,1.2,0
O03229,P0367,Toys,West,Supplier_3,Website,Loyal,118.96,2,3.2,0
O03230,P0172,Beauty,North,Supplier_1,Third-party,New,264.42,8,1.3,0
O03231,P0103,Clothing,East,Supplier_2,Mobile App,New,307.8,7,4.6,1
O03232,P0296,Home Decor,East,Supplier_8,Third-party,New,130.22,9,4.6,0
O03233,P0438,Electronics,East,Supplier_1,Website,Loyal,38.29,8,3.8,0
O03234,P0144,Home Decor,West,Supplier_4,Website,Loyal,201.61,3,4.7,0
O03235,P0197,Books,South,Supplier_1,Website,New,124.76,1,4.2,0
O03236,P0175,Clothing,South,Supplier_8,Mobile App,New,117.58,2,4.3,1
O03237,P0159,Books,Central,Supplier_6,Mobile App,Loyal,480.33,2,3.3,0
O03238,P0155,Books,East,Supplier_3,Website,New,311.99,4,2.2,0
O03239,P0182,Beauty,East,Supplier_10,Third-party,New,282.87,6,1.9,0
O03240,P0380,Books,Central,Supplier_3,Website,New,213.73,4,2.3,0
O03241,P0127,Home Decor,North,Supplier_7,Third-party,Returning,220.18,9,3.5,0
O03242,P0222,Beauty,Central,Supplier_5,Third-party,Returning,275.04,4,1.7,0
O03243,P0321,Electronics,East,Supplier_1,Third-party,New,351.25,6,2.0,0
O03244,P0032,Books,Central,Supplier_1,Mobile App,Returning,354.05,6,2.9,0
O03245,P0307,Beauty,Central,Supplier_10,Third-party,Loyal,94.13,1,1.9,0
O03246,P0104,Toys,Central,Supplier_3,Mobile App,Loyal,255.06,8,3.4,0
O03247,P0261,Clothing,East,Supplier_5,Third-party,Returning,211.86,3,4.7,0
O03248,P0265,Books,North,Supplier_10,Website,New,436.56,6,4.0,0
O03249,P0374,Beauty,South,Supplier_8,Third-party,New,319.4,3,3.7,0
O03250,P0115,Toys,Central,Supplier_8,Third-party,Loyal,270.93,2,3.3,1
O03251,P0369,Home Decor,North,Supplier_2,Mobile App,Loyal,66.54,5,3.0,0
O03252,P0362,Home Decor,North,Supplier_9,Third-party,New,306.76,1,1.7,0
O03253,P0388,Beauty,Central,Supplier_7,Mobile App,Returning,67.43,9,4.6,0
O03254,P0069,Clothing,North,Supplier_4,Third-party,Returning,175.23,7,2.0,1
O03255,P0356,Books,East,Supplier_3,Third-party,Returning,79.99,3,1.4,0
O03256,P0487,Home Decor,South,Supplier_9,Website,Loyal,349.12,4,4.0,0
O03257,P0419,Electronics,West,Supplier_6,Website,New,111.06,6,1.7,1
O03258,P0180,Clothing,East,Supplier_10,Third-party,Returning,202.01,3,2.5,0
O03259,P0483,Clothing,North,Supplier_3,Website,Loyal,448.88,7,1.1,0
O03260,P0017,Books,South,Supplier_3,Third-party,Returning,110.12,6,1.5,0
O03261,P0017,Clothing,East,Supplier_9,Website,New,258.82,9,1.7,0
O03262,P0302,Beauty,East,Supplier_3,Mobile App,Loyal,215.44,5,1.2,0
O03263,P0387,Home Decor,West,Supplier_5,Website,New,18.88,4,3.6,0
O03264,P0303,Toys,Central,Supplier_2,Third-party,Loyal,398.45,3,4.3,0
O03265,P0322,Electronics,South,Supplier_4,Website,Loyal,43.83,1,2.5,0
O03266,P0420,Beauty,West,Supplier_6,Website,New,242.38,3,4.5,0
O03267,P0491,Clothing,Central,Supplier_7,Website,Returning,284.73,3,1.9,1
O03268,P0180,Beauty,North,Supplier_1,Third-party,New,317.93,7,2.3,1
O03269,P0213,Clothing,South,Supplier_9,Website,Loyal,347.43,7,1.6,0
O03270,P0407,Clothing,West,Supplier_4,Website,New,134.1,1,3.5,0
O03271,P0277,Electronics,North,Supplier_8,Website,New,14.89,3,2.7,0
O03272,P0363,Beauty,Central,Supplier_3,Website,New,364.49,8,3.5,0
O03273,P0391,Home Decor,Central,Supplier_7,Website,New,272.47,9,4.0,0
O03274,P0248,Electronics,South,Supplier_7,Website,Loyal,419.7,7,3.2,0
O03275,P0458,Clothing,Central,Supplier_1,Website,Loyal,412.48,7,3.5,1
O03276,P0032,Beauty,West,Supplier_2,Mobile App,Loyal,423.23,8,4.7,0
O03277,P0314,Electronics,Central,Supplier_6,Third-party,Loyal,247.7,6,2.2,0
O03278,P0319,Home Decor,Central,Supplier_3,Mobile App,Returning,173.48,3,2.4,0
O03279,P0487,Toys,East,Supplier_1,Website,Loyal,397.86,1,3.9,0
O03280,P0411,Books,West,Supplier_9,Website,New,231.13,7,3.4,0
O03281,P0439,Beauty,North,Supplier_2,Mobile App,New,99.89,1,1.7,0
O03282,P0380,Clothing,Central,Supplier_2,Mobile App,Returning,428.94,1,2.5,1
O03283,P0102,Beauty,Central,Supplier_6,Third-party,New,442.45,9,2.9,0
O03284,P0125,Books,South,Supplier_3,Website,New,238.49,7,2.7,0
O03285,P0142,Toys,North,Supplier_2,Third-party,Loyal,47.09,4,1.7,0
O03286,P0270,Beauty,North,Supplier_4,Third-party,New,200.03,6,4.7,1
O03287,P0008,Clothing,South,Supplier_1,Website,Returning,403.73,1,4.0,0
O03288,P0370,Toys,Central,Supplier_10,Mobile App,Returning,451.87,7,2.9,0
O03289,P0277,Toys,Central,Supplier_5,Website,Returning,109.7,6,3.7,1
O03290,P0048,Books,North,Supplier_2,Mobile App,New,42.82,4,4.6,0
O03291,P0164,Books,West,Supplier_1,Mobile App,Loyal,439.9,7,1.5,0
O03292,P0126,Beauty,West,Supplier_10,Website,Returning,200.81,3,2.0,1
O03293,P0296,Clothing,East,Supplier_6,Mobile App,New,275.46,1,3.2,0
O03294,P0195,Toys,South,Supplier_1,Mobile App,Returning,484.35,4,4.2,0
O03295,P0353,Clothing,North,Supplier_2,Third-party,Returning,42.62,3,1.1,1
O03296,P0438,Toys,Central,Supplier_1,Third-party,Loyal,327.68,1,4.9,0
O03297,P0164,Electronics,North,Supplier_6,Website,New,46.31,2,2.8,1
O03298,P0339,Home Decor,North,Supplier_8,Mobile App,New,193.98,5,2.4,0
O03299,P0457,Beauty,North,Supplier_9,Website,New,403.87,8,2.2,0
O03300,P0068,Clothing,South,Supplier_1,Website,Returning,222.4,1,1.7,0
O03301,P0118,Beauty,East,Supplier_8,Third-party,Loyal,498.62,4,4.2,0
O03302,P0473,Home Decor,Central,Supplier_8,Third-party,Returning,283.94,4,4.8,0
O03303,P0287,Electronics,East,Supplier_6,Third-party,New,167.37,5,2.7,0
O03304,P0411,Electronics,North,Supplier_5,Website,Returning,117.85,7,4.8,1
O03305,P0469,Toys,Central,Supplier_9,Third-party,Returning,181.76,8,4.3,0
O03306,P0032,Beauty,South,Supplier_4,Website,Loyal,192.54,6,2.9,0
O03307,P0322,Electronics,East,Supplier_7,Mobile App,Loyal,43.67,1,3.7,0
O03308,P0360,Books,West,Supplier_1,Mobile App,Returning,191.09,7,2.7,0
O03309,P0412,Beauty,Central,Supplier_9,Mobile App,New,237.48,3,3.2,0
O03310,P0466,Electronics,Central,Supplier_8,Mobile App,Returning,364.14,6,1.2,0
O03311,P0166,Toys,North,Supplier_9,Mobile App,Returning,331.8,8,3.8,0
O03312,P0008,Home Decor,West,Supplier_2,Third-party,New,357.3,7,1.2,1
O03313,P0015,Home Decor,Central,Supplier_9,Mobile App,New,14.1,6,4.3,0
O03314,P0013,Books,South,Supplier_7,Website,New,116.66,9,4.3,0
O03315,P0076,Home Decor,Central,Supplier_1,Website,Returning,334.23,9,1.9,0
O03316,P0331,Books,South,Supplier_9,Mobile App,Returning,247.15,1,2.3,0
O03317,P0447,Books,North,Supplier_7,Website,Loyal,12.6,1,2.9,0
O03318,P0441,Toys,Central,Supplier_7,Website,New,404.2,1,3.4,0
O03319,P0265,Toys,West,Supplier_5,Third-party,Loyal,388.68,8,2.1,0
O03320,P0055,Electronics,West,Supplier_5,Website,Loyal,278.73,7,3.4,1
O03321,P0084,Electronics,East,Supplier_1,Website,Loyal,42.57,3,2.2,1
O03322,P0069,Books,West,Supplier_7,Website,Returning,385.59,2,1.2,0
O03323,P0219,Beauty,East,Supplier_8,Mobile App,Returning,296.02,4,1.0,0
O03324,P0104,Beauty,Central,Supplier_3,Website,Returning,393.16,3,1.4,1
O03325,P0288,Beauty,East,Supplier_5,Website,New,378.36,7,4.2,0
O03326,P0317,Toys,West,Supplier_1,Website,New,403.47,8,4.8,0
O03327,P0396,Home Decor,Central,Supplier_3,Mobile App,Loyal,263.82,6,2.7,0
O03328,P0428,Electronics,North,Supplier_6,Mobile App,Loyal,78.76,3,3.1,0
O03329,P0279,Home Decor,North,Supplier_7,Third-party,New,338.87,6,1.6,0
O03330,P0343,Toys,South,Supplier_2,Website,New,314.03,2,3.2,0
O03331,P0336,Electronics,North,Supplier_7,Website,Loyal,373.7,7,1.6,0
O03332,P0185,Toys,East,Supplier_8,Website,Returning,93.24,7,3.4,0
O03333,P0124,Books,Central,Supplier_3,Third-party,Returning,105.54,4,4.7,0
O03334,P0405,Home Decor,South,Supplier_4,Third-party,Returning,446.3,8,1.8,0
O03335,P0470,Beauty,East,Supplier_9,Third-party,Loyal,377.49,4,4.1,0
O03336,P0402,Clothing,East,Supplier_9,Third-party,Returning,455.03,7,1.1,1
O03337,P0347,Electronics,Central,Supplier_3,Website,Loyal,381.77,4,2.5,0
O03338,P0126,Home Decor,Central,Supplier_4,Website,New,302.61,5,1.4,0
O03339,P0121,Electronics,South,Supplier_10,Mobile App,Returning,330.53,7,2.4,1
O03340,P0263,Home Decor,East,Supplier_9,Website,Returning,445.67,3,1.7,0
O03341,P0101,Books,East,Supplier_5,Third-party,Returning,293.62,5,2.5,1
O03342,P0017,Toys,Central,Supplier_9,Third-party,Returning,319.87,3,2.7,0
O03343,P0104,Clothing,West,Supplier_10,Third-party,Returning,86.67,5,2.2,0
O03344,P0247,Clothing,West,Supplier_9,Website,Loyal,242.22,3,3.6,0
O03345,P0063,Electronics,South,Supplier_10,Third-party,New,361.03,7,4.7,1
O03346,P0273,Toys,Central,Supplier_10,Third-party,New,142.76,1,2.6,0
O03347,P0021,Toys,West,Supplier_10,Mobile App,New,109.1,9,1.8,0
O03348,P0493,Clothing,South,Supplier_4,Website,Loyal,163.78,9,2.1,0
O03349,P0081,Beauty,East,Supplier_5,Mobile App,Loyal,128.34,5,4.4,0
O03350,P0312,Books,Central,Supplier_3,Website,New,115.31,9,3.3,1
O03351,P0318,Toys,Central,Supplier_7,Website,Loyal,218.18,6,2.8,0
O03352,P0320,Books,West,Supplier_10,Website,Returning,454.84,5,1.6,0
O03353,P0277,Books,South,Supplier_8,Mobile App,Loyal,258.46,3,2.8,0
O03354,P0383,Home Decor,West,Supplier_2,Mobile App,Returning,102.08,8,2.1,0
O03355,P0300,Clothing,East,Supplier_5,Mobile App,New,47.72,4,4.8,0
O03356,P0397,Clothing,South,Supplier_10,Website,Loyal,351.12,3,4.5,0
O03357,P0133,Clothing,North,Supplier_2,Mobile App,New,197.57,6,1.3,0
O03358,P0330,Books,South,Supplier_10,Mobile App,Loyal,412.7,8,3.1,0
O03359,P0077,Beauty,North,Supplier_10,Website,New,333.16,9,1.9,0
O03360,P0079,Beauty,North,Supplier_3,Website,Returning,400.16,6,2.6,0
O03361,P0406,Beauty,East,Supplier_2,Third-party,Returning,143.25,5,4.5,0
O03362,P0311,Home Decor,South,Supplier_8,Website,New,349.26,2,3.1,0
O03363,P0165,Books,Central,Supplier_8,Mobile App,Loyal,139.39,2,2.3,1
O03364,P0018,Beauty,South,Supplier_3,Mobile App,New,470.14,9,1.8,0
O03365,P0160,Books,South,Supplier_5,Mobile App,New,321.82,2,4.2,0
O03366,P0106,Clothing,West,Supplier_7,Mobile App,Returning,169.01,2,3.5,0
O03367,P0113,Clothing,North,Supplier_6,Third-party,Returning,142.06,3,2.9,0
O03368,P0311,Books,West,Supplier_1,Third-party,Loyal,103.55,3,1.9,0
O03369,P0066,Electronics,Central,Supplier_9,Third-party,New,350.37,4,2.3,0
O03370,P0447,Clothing,East,Supplier_5,Mobile App,New,117.17,7,4.8,1
O03371,P0046,Electronics,West,Supplier_5,Third-party,New,301.7,9,3.1,0
O03372,P0426,Beauty,West,Supplier_5,Website,Returning,139.67,2,2.6,0
O03373,P0072,Home Decor,West,Supplier_6,Website,Loyal,334.36,4,3.1,0
O03374,P0261,Beauty,South,Supplier_6,Website,New,409.32,9,4.1,1
O03375,P0165,Beauty,Central,Supplier_10,Mobile App,Loyal,391.23,2,2.4,1
O03376,P0488,Books,South,Supplier_7,Website,Returning,382.82,1,1.7,0
O03377,P0376,Books,East,Supplier_10,Third-party,Loyal,101.98,8,3.3,0
O03378,P0320,Toys,West,Supplier_3,Third-party,Returning,53.31,9,3.7,0
O03379,P0445,Toys,South,Supplier_5,Website,New,352.48,7,3.9,1
O03380,P0100,Clothing,North,Supplier_8,Mobile App,Loyal,190.49,8,4.5,0
O03381,P0128,Toys,East,Supplier_6,Website,Loyal,221.85,4,2.5,0
O03382,P0335,Home Decor,South,Supplier_10,Website,Loyal,25.26,4,1.3,0
O03383,P0256,Toys,North,Supplier_1,Mobile App,New,137.19,2,4.8,0
O03384,P0214,Electronics,West,Supplier_3,Third-party,New,26.5,8,2.7,0
O03385,P0216,Books,South,Supplier_7,Mobile App,Returning,440.8,2,3.5,0
O03386,P0298,Clothing,South,Supplier_7,Website,Returning,129.26,9,3.7,0
O03387,P0340,Beauty,West,Supplier_3,Mobile App,New,283.1,4,3.2,0
O03388,P0372,Beauty,Central,Supplier_10,Third-party,Loyal,29.1,1,1.8,0
O03389,P0368,Clothing,West,Supplier_7,Mobile App,Returning,336.76,4,4.0,0
O03390,P0281,Home Decor,South,Supplier_10,Mobile App,New,168.28,3,4.2,0
O03391,P0075,Toys,South,Supplier_1,Third-party,Returning,449.98,6,3.2,0
O03392,P0354,Beauty,West,Supplier_9,Mobile App,Loyal,445.18,7,3.0,0
O03393,P0432,Home Decor,North,Supplier_2,Mobile App,Loyal,169.39,8,1.5,1
O03394,P0263,Electronics,East,Supplier_3,Website,Returning,451.47,2,1.3,0
O03395,P0495,Beauty,Central,Supplier_8,Third-party,New,498.12,6,2.4,0
O03396,P0040,Toys,North,Supplier_5,Third-party,Returning,414.45,6,2.2,0
O03397,P0455,Toys,Central,Supplier_1,Website,Returning,423.99,5,4.8,0
O03398,P0117,Home Decor,West,Supplier_6,Mobile App,New,132.01,7,4.1,0
O03399,P0378,Clothing,North,Supplier_6,Third-party,Loyal,292.58,3,3.6,0
O03400,P0282,Toys,Central,Supplier_8,Mobile App,Loyal,42.96,4,3.1,0
O03401,P0098,Beauty,East,Supplier_2,Third-party,Loyal,56.51,9,1.7,0
O03402,P0351,Electronics,North,Supplier_7,Third-party,New,499.46,4,4.9,0
O03403,P0427,Home Decor,North,Supplier_8,Third-party,Loyal,170.05,3,2.5,0
O03404,P0397,Electronics,West,Supplier_9,Third-party,Loyal,376.61,2,1.4,0
O03405,P0125,Clothing,Central,Supplier_9,Mobile App,Returning,405.27,5,3.0,1
O03406,P0380,Clothing,North,Supplier_4,Mobile App,New,430.43,4,4.5,0
O03407,P0227,Home Decor,West,Supplier_10,Third-party,Loyal,498.84,8,4.5,0
O03408,P0444,Clothing,North,Supplier_7,Website,New,128.33,7,1.0,0
O03409,P0496,Clothing,Central,Supplier_5,Third-party,New,29.77,6,4.5,1
O03410,P0166,Home Decor,North,Supplier_7,Third-party,New,211.48,2,2.1,0
O03411,P0091,Toys,North,Supplier_9,Third-party,New,73.74,3,1.2,0
O03412,P0102,Clothing,West,Supplier_1,Mobile App,New,20.99,9,4.4,1
O03413,P0339,Electronics,East,Supplier_1,Website,Returning,186.61,9,4.5,0
O03414,P0113,Books,West,Supplier_9,Third-party,New,394.03,5,3.4,0
O03415,P0394,Toys,Central,Supplier_7,Third-party,Loyal,287.43,3,3.3,0
O03416,P0282,Books,South,Supplier_8,Website,Returning,163.26,2,4.3,0
O03417,P0391,Toys,West,Supplier_2,Website,Loyal,330.63,8,4.1,0
O03418,P0253,Beauty,East,Supplier_9,Mobile App,Loyal,123.69,6,4.6,0
O03419,P0035,Toys,East,Supplier_1,Mobile App,Loyal,17.05,7,3.2,0
O03420,P0172,Toys,North,Supplier_4,Mobile App,Loyal,384.53,1,4.9,1
O03421,P0023,Home Decor,Central,Supplier_3,Website,Returning,315.63,1,5.0,0
